EG.USE.ELEC.KH.PC
2489.22007258894
2416.28262352013
2360.61917505294
2322.21334205943
2286.73538038414
2110.7612301402
2053.18891803874
1987.1109820734
1932.40270037643
1832.83033161939
1758.49925796905
2889.1930070342
2919.37383275091
2828.90851226385
2701.49337572388
2662.61701296054
3084.38562155235
3249.9731814271
3219.43164191674
3064.07660457413
4115.63020118839
4075.34293001873
4093.45935709746
4096.89408410952
4017.41224673893
3840.53602810483
4048.76548737702
3984.58899891276
3888.52559863846
3739.65346588294
3676.62645451899
1149.97034046888
1119.0904595902
1094.55601963817
1067.87707153994
1017.50856937658
963.212962508741
948.691344244252
928.550856446332
894.178156050839
852.681732013327
820.313245284806
3676.78369921258
3580.20944562487
3390.79768800135
3273.70674304616
3074.75433768013
2793.96467560045
2698.74787248498
2644.53111030816
2433.04217774934
2259.66111867819
2113.10715976111
3048.12589762057
2931.68778402701
2716.97447629757
2578.08812109487
2330.82917842778
2082.25263017224
1954.13061860075
1864.75877723467
1655.15310518131
1468.15579546295
1324.23763888187
3079.16409734358
2961.08809165413
2743.26593370116
2602.61664884939
2351.13115546977
2099.59625996891
1968.89260344588
1879.09408930484
1666.34507531059
1476.66916119553
1331.25477075312
6352.75412716087
6536.96462431917
6637.19174240038
6643.92222232425
6773.18761362921
6496.23460710849
6853.87734813218
6861.33223412001
6856.02823892538
6784.97843768263
6741.62322616752
5372.31286622725
5459.16434993732
5521.17513993153
5489.29652695779
5528.67871350822
5295.3743673344
5584.05984980289
5552.44763989241
5494.20620759418
5378.67668695148
5299.57923459619
4253.12014440302
4224.99878256703
4262.14807716097
4195.48476423487
4096.40276785643
3885.22324927748
4104.01281717225
4031.57212113964
3918.39195447689
3732.57917597033
3641.76221546017
4224.31560369975
4196.18644252282
4226.90753079053
4165.52067824625
4068.90283042719
3859.00401626591
4069.93351533551
3997.43723827324
3887.48734197751
3705.19848450912
3619.81310833733
5908.35932000376
6065.6532787259
6147.32169411489
6150.39834921295
6269.56315491484
6028.12552636874
6360.76309710648
6368.35570487739
6358.73579181656
6292.45972107629
6229.65522026951
445.37232794645
466.07729705774
441.64708286823
500.640150395619
512.989917987766
440.41518195332
431.232564321174
444.224313339274
462.510571645425
433.732537038477
452.2934336366
207.173008157195
201.677091060526
196.101024987925
183.66672801485
177.792929599253
168.627474880364
166.988145022388
167.643490068215
165.475430432282
155.604902559327
149.740063067914
8834.35596599181
8893.41409205977
8895.93769766831
8955.44428841991
9066.57539876261
8699.48931022051
9090.23313056367
9120.38356137531
9027.88112184891
9015.8065634174
8854.11790486027
2402.35239742617
2338.65502710614
2234.01892750508
2157.53756162088
2011.17429391122
1851.23049824683
1810.30482643475
1754.31246508646
1632.18149390925
1510.4251983877
1426.57987130837
1958.09130845965
1911.8974263769
1832.15154831808
1778.45154664215
1665.23677117043
1537.43385494026
1507.34924124029
1467.06409665828
1371.37476164991
1273.74630162614
1206.32828697334
404.859302213358
407.428115915435
397.752391103111
399.539045590123
401.582629006053
391.696788946467
393.795356181086
417.596335974973
422.153880903949
414.615368454859
402.549690050734
268.429075890996
266.317116186991
265.033180262494
267.115449304003
263.304082224251
241.2385208118
237.724421093288
237.101627251044
232.024768076515
219.973896733663
211.458648294584
321.649243406048
321.265587860621
316.6208911535
318.961427621716
317.323414806415
299.895008528842
298.483328317634
307.287548656555
305.894792253534
295.558611515906
285.649600830576
3703.53102939336
3586.07041403605
3389.83619639562
3245.60965558527
3008.6202009928
2738.25512941175
2655.51060312958
2553.86301265639
2339.17054964496
2132.53247728145
1985.11514300986
2128.8169954084
2124.74778816347
2104.55559833477
2054.14816439016
1966.25654690952
1878.58313854964
1899.61086501147
1848.13509076627
1788.3923954916
1742.27575670356
1689.86568208228
1980.70853178246
1985.96467186967
1964.25907218222
1921.81765697254
1836.75350343025
1751.7046013778
1770.95181838501
1738.92322414488
1684.26313686311
1635.22533270632
1587.67304775554
2141.23788844664
2137.45510875428
2118.01836287722
2067.03680694198
1978.07192039572
1888.14412519618
1909.97267358907
1857.91373862412
1798.59607140342
1753.04154524468
1699.24916266335
204.709022950086
194.509968586179
181.267750632708
172.192541057577
164.799697081159
151.155824988853
143.696959664537
142.850996547761
138.011176463335
127.749106965713
122.051346802787
1922.12481829955
1876.18735282214
1795.4072256942
1740.68918511176
1627.93681408349
1500.9723564989
1469.03686308489
1430.72970599116
1335.34048189591
1237.57746477543
1170.27506856837
255.239580643174
767.166319307364
741.532127381448
712.939776873046
689.376190831013
648.242332632142
607.939763011927
587.870400971392
575.993940191998
549.478196254005
518.037966592696
498.033178305624
2875.26533302596
2779.77611268946
2731.88325844192
2675.35429171444
2642.25536519455
2454.3120956545
2400.99544034001
2320.38529563783
2251.64281353064
2135.57595617284
2057.14186588055
1687.0235148676
1661.94164139669
1628.79625715693
1639.57970923308
1613.09112367329
1484.69051428507
1450.1763830048
1413.4607512031
1378.18454731392
1302.78343894576
1275.866485116
1687.0235148676
1661.94164139669
1628.79625715693
1639.57970923308
1613.09112367329
1484.69051428507
1450.1763830048
1413.4607512031
1378.18454731392
1302.78343894576
1275.866485116
2063.7433490286
2011.33889203701
1921.16384376027
1857.06617947797
1732.44005718827
1595.93597009298
1559.61086652977
1516.87618265556
1412.9585493544
1307.0662188774
1234.65890730193
13250.1513349974
13275.9167228612
13199.2000809191
13483.9945453839
13580.6208136088
13164.3645228071
13930.970640847
13955.3306337873
13871.1715235579
14020.7596714282
13767.5273930937
7986.25516024366
8075.94096345016
8104.72408651062
8179.12236696055
8267.92082529655
7949.65096463133
8334.3124631815
8378.27091578223
8296.67445090224
8293.29064480857
8155.62614455984
8897.0285372017
9002.28115124031
9013.68462911304
9102.56948638005
9224.28304785348
8848.66894598556
9272.86417454438
9320.33852752541
9228.20978782154
9225.44781155101
9062.05644405792
249.746958708905
248.006882237271
230.988925448662
233.977673434825
224.496670148915
192.879510791136
187.938185255606
192.787844717954
194.499160629766
185.593075530195
202.8843918498
707.493014901248
676.309352989302
639.820770902997
618.365894174001
573.635094805196
538.203505808389
505.786878514326
494.503890426261
468.746579688029
432.298197749005
414.421148895591
707.493014901248
676.309352989302
639.820770902997
618.365894174001
573.635094805196
538.203505808389
505.786878514326
494.503890426261
468.746579688029
432.298197749005
414.421148895591
480.328735317574
485.921369436602
491.058117153795
506.480233815639
502.488822135126
488.187434339378
510.970185734138
534.364876237339
524.886599667214
520.224804330988
516.129776945108
480.328735317574
485.921369436602
491.058117153796
506.480233815639
502.488822135126
488.187434339378
510.970185734138
534.364876237339
524.886599667214
520.224804330988
516.129776945108
480.328735317574
485.921369436602
491.058117153796
506.480233815639
502.488822135126
488.187434339378
510.970185734138
534.364876237339
524.886599667214
520.224804330988
516.129776945108
3516.72779226312
3424.6228624025
3256.46627985409
3138.25472667339
2912.91201219284
2663.16170945022
2601.04023194949
2516.97072068281
2323.02514560374
2131.61385539365
1998.03273082361
3127.47974902046
3106.07222934315
3046.44169808223
3019.70684045405
2954.88186660686
2791.23892254937
2840.79133412983
2819.53141259187
2729.93241979669
2653.67096818575
2575.93619642259
2309.36650255581
2533.25282927106
2118.32777605579
2205.70392004668
1943.34335385842
1835.68407241763
1617.7441562046
1213.12436932179
1218.36014605619
1722.07284972507
1797.52548696885
1356.26455370835
1272.29602403971
1231.97009240867
1118.50880991021
1012.69083578198
863.085973626393
943.755743391953
890.814352714554
858.934010580582
886.914576373772
800.704307891519
312.476017317085
280.402518006919
219.356355456913
207.031258871036
206.34057808996
188.961667389593
171.879581349135
132.681280561997
143.91188328687
108.63037655155
87.0361877598497
3052.38193674653
2943.86978820485
2974.69597348146
2901.27352075512
2847.25684177929
2708.93643135549
2752.09076907263
2438.08991413208
2357.95291526127
2392.89391410831
2279.29182020484
1965.78373282133
1933.98396203364
1893.52799971686
1807.63470060485
1726.26455742879
1661.02145549515
1669.06217548879
1772.89489188069
1639.68227142133
1521.5048407401
1440.37283060922
10071.3989785006
10220.8873013463
10407.7403070759
10627.2938650379
10726.9281831902
10791.5930978208
10749.1105547503
10972.8917398068
10490.48454191
10458.4501931865
10554.8158232062
